GEO.id,GEO.id2,GEO.display-label,D001,D002,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,Hispanic or Latino,Not Hispanic or Latino: - Population of one race: - White alone,Not Hispanic or Latino: - Population of one race: - Black or African American alone,Not Hispanic or Latino: - Population of one race: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Population of one race: - Asian alone,Not Hispanic or Latino: - Population of one race: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Population of one race: - Some Other Race alone
1000000US440070101022024,4.40E+14,"Block 2024, Block Group 2, Census Tract 101.02, Providence County, Rhode Island",2,0,2,0,0,0,0,0
1000000US440070101022025,4.40E+14,"Block 2025, Block Group 2, Census Tract 101.02, Providence County, Rhode Island",19,0,19,0,0,0,0,0
1000000US440070101022026,4.40E+14,"Block 2026, Block Group 2, Census Tract 101.02, Providence County, Rhode Island",12,0,11,1,0,0,0,0
1000000US440070101022027,4.40E+14,"Block 2027, Block Group 2, Census Tract 101.02, Providence County, Rhode Island",25,0,24,0,0,1,0,0
1000000US440070101023000,4.40E+14,"Block 3000, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023001,4.40E+14,"Block 3001, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023002,4.40E+14,"Block 3002, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",193,4,183,5,0,1,0,0
1000000US440070101023003,4.40E+14,"Block 3003, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",13,0,13,0,0,0,0,0
1000000US440070101023004,4.40E+14,"Block 3004, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",16,0,15,0,0,0,0,0
1000000US440070101023005,4.40E+14,"Block 3005, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",16,1,15,0,0,0,0,0
1000000US440070101023006,4.40E+14,"Block 3006, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",17,0,15,1,0,0,0,0
1000000US440070101023007,4.40E+14,"Block 3007, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",10,1,8,0,0,0,0,0
1000000US440070101023008,4.40E+14,"Block 3008, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",14,0,13,0,0,1,0,0
1000000US440070101023009,4.40E+14,"Block 3009, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",16,0,15,1,0,0,0,0
1000000US440070101023010,4.40E+14,"Block 3010, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",22,0,22,0,0,0,0,0
1000000US440070101023011,4.40E+14,"Block 3011, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",26,0,24,0,0,0,0,1
1000000US440070101023012,4.40E+14,"Block 3012, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",30,0,28,0,0,0,0,1
1000000US440070101023013,4.40E+14,"Block 3013, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",2,0,2,0,0,0,0,0
1000000US440070101023014,4.40E+14,"Block 3014, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",20,0,20,0,0,0,0,0
1000000US440070101023015,4.40E+14,"Block 3015, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",34,0,33,1,0,0,0,0
1000000US440070101023016,4.40E+14,"Block 3016, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023017,4.40E+14,"Block 3017, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",11,0,11,0,0,0,0,0
1000000US440070101023018,4.40E+14,"Block 3018, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",2,0,2,0,0,0,0,0
1000000US440070101023019,4.40E+14,"Block 3019, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",41,2,36,0,1,0,0,0
1000000US440070101023020,4.40E+14,"Block 3020, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",39,0,32,6,0,0,0,1
1000000US440070101023021,4.40E+14,"Block 3021, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",17,0,16,1,0,0,0,0
1000000US440070101023022,4.40E+14,"Block 3022, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",17,0,17,0,0,0,0,0
1000000US440070101023023,4.40E+14,"Block 3023, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",32,0,31,0,1,0,0,0
1000000US440070101023024,4.40E+14,"Block 3024, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023025,4.40E+14,"Block 3025, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",90,0,88,0,0,1,0,1
1000000US440070101023026,4.40E+14,"Block 3026, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",35,0,34,0,0,1,0,0
1000000US440070101023027,4.40E+14,"Block 3027, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023028,4.40E+14,"Block 3028, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",42,0,42,0,0,0,0,0
1000000US440070101023029,4.40E+14,"Block 3029, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",47,0,44,0,0,2,0,0
1000000US440070101023030,4.40E+14,"Block 3030, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023031,4.40E+14,"Block 3031, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023032,4.40E+14,"Block 3032, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101023033,4.40E+14,"Block 3033, Block Group 3, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101024000,4.40E+14,"Block 4000, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",2,0,2,0,0,0,0,0
1000000US440070101024001,4.40E+14,"Block 4001, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",350,2,316,13,0,0,0,4
1000000US440070101024002,4.40E+14,"Block 4002, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",172,0,162,2,0,2,0,0
1000000US440070101024003,4.40E+14,"Block 4003, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",13,0,13,0,0,0,0,0
1000000US440070101024004,4.40E+14,"Block 4004, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",55,4,49,0,0,1,0,0
1000000US440070101024005,4.40E+14,"Block 4005, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",16,0,14,2,0,0,0,0
1000000US440070101024006,4.40E+14,"Block 4006, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",22,0,22,0,0,0,0,0
1000000US440070101024007,4.40E+14,"Block 4007, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070101024008,4.40E+14,"Block 4008, Block Group 4, Census Tract 101.02, Providence County, Rhode Island",9,0,6,0,0,0,0,0
1000000US440070102001000,4.40E+14,"Block 1000, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001001,4.40E+14,"Block 1001, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001002,4.40E+14,"Block 1002, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001003,4.40E+14,"Block 1003, Block Group 1, Census Tract 102, Providence County, Rhode Island",1,0,1,0,0,0,0,0
1000000US440070102001004,4.40E+14,"Block 1004, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001005,4.40E+14,"Block 1005, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001006,4.40E+14,"Block 1006, Block Group 1, Census Tract 102, Providence County, Rhode Island",41,4,35,1,0,1,0,0
1000000US440070102001007,4.40E+14,"Block 1007, Block Group 1, Census Tract 102, Providence County, Rhode Island",13,0,11,2,0,0,0,0
1000000US440070102001008,4.40E+14,"Block 1008, Block Group 1, Census Tract 102, Providence County, Rhode Island",94,0,88,4,0,0,0,2
1000000US440070102001009,4.40E+14,"Block 1009, Block Group 1, Census Tract 102, Providence County, Rhode Island",33,0,33,0,0,0,0,0
1000000US440070102001010,4.40E+14,"Block 1010, Block Group 1, Census Tract 102, Providence County, Rhode Island",46,0,38,6,0,0,0,1
1000000US440070102001011,4.40E+14,"Block 1011, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001012,4.40E+14,"Block 1012, Block Group 1, Census Tract 102, Providence County, Rhode Island",3,0,3,0,0,0,0,0
1000000US440070102001013,4.40E+14,"Block 1013, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001014,4.40E+14,"Block 1014, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001015,4.40E+14,"Block 1015, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001016,4.40E+14,"Block 1016, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001017,4.40E+14,"Block 1017, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001018,4.40E+14,"Block 1018, Block Group 1, Census Tract 102, Providence County, Rhode Island",89,1,73,5,1,0,0,2
1000000US440070102001019,4.40E+14,"Block 1019, Block Group 1, Census Tract 102, Providence County, Rhode Island",41,0,33,0,0,1,0,4
1000000US440070102001020,4.40E+14,"Block 1020, Block Group 1, Census Tract 102, Providence County, Rhode Island",35,1,23,8,0,0,0,3
1000000US440070102001021,4.40E+14,"Block 1021, Block Group 1, Census Tract 102, Providence County, Rhode Island",98,4,75,9,0,1,0,5
1000000US440070102001022,4.40E+14,"Block 1022, Block Group 1, Census Tract 102, Providence County, Rhode Island",55,0,47,5,0,1,0,0
1000000US440070102001023,4.40E+14,"Block 1023, Block Group 1, Census Tract 102, Providence County, Rhode Island",47,7,31,6,0,0,0,1
1000000US440070102001024,4.40E+14,"Block 1024, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001025,4.40E+14,"Block 1025, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102001026,4.40E+14,"Block 1026, Block Group 1, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102002000,4.40E+14,"Block 2000, Block Group 2, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102002001,4.40E+14,"Block 2001, Block Group 2, Census Tract 102, Providence County, Rhode Island",64,2,51,3,0,0,0,6
1000000US440070102002002,4.40E+14,"Block 2002, Block Group 2, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102002003,4.40E+14,"Block 2003, Block Group 2, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102002004,4.40E+14,"Block 2004, Block Group 2, Census Tract 102, Providence County, Rhode Island",123,1,93,15,0,4,0,10
1000000US440070102002005,4.40E+14,"Block 2005, Block Group 2, Census Tract 102, Providence County, Rhode Island",126,2,87,15,0,7,0,10
1000000US440070102002006,4.40E+14,"Block 2006, Block Group 2, Census Tract 102, Providence County, Rhode Island",24,0,12,4,0,0,0,6
1000000US440070102002007,4.40E+14,"Block 2007, Block Group 2, Census Tract 102, Providence County, Rhode Island",23,1,22,0,0,0,0,0
1000000US440070102002008,4.40E+14,"Block 2008, Block Group 2, Census Tract 102, Providence County, Rhode Island",63,2,52,0,0,0,0,5
1000000US440070102002009,4.40E+14,"Block 2009, Block Group 2, Census Tract 102, Providence County, Rhode Island",108,4,85,2,1,0,0,10
1000000US440070102003000,4.40E+14,"Block 3000, Block Group 3, Census Tract 102, Providence County, Rhode Island",198,1,149,12,2,0,0,21
1000000US440070102003001,4.40E+14,"Block 3001, Block Group 3, Census Tract 102, Providence County, Rhode Island",89,3,66,2,0,0,0,18
1000000US440070102003002,4.40E+14,"Block 3002, Block Group 3, Census Tract 102, Providence County, Rhode Island",26,4,17,5,0,0,0,0
1000000US440070102003003,4.40E+14,"Block 3003, Block Group 3, Census Tract 102, Providence County, Rhode Island",71,7,44,7,0,0,0,11
1000000US440070102003004,4.40E+14,"Block 3004, Block Group 3, Census Tract 102, Providence County, Rhode Island",77,6,55,7,2,0,0,2
1000000US440070102003005,4.40E+14,"Block 3005, Block Group 3, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102003006,4.40E+14,"Block 3006, Block Group 3, Census Tract 102, Providence County, Rhode Island",119,3,93,10,0,2,0,6
1000000US440070102003007,4.40E+14,"Block 3007, Block Group 3, Census Tract 102, Providence County, Rhode Island",13,0,9,2,0,0,0,2
1000000US440070102003008,4.40E+14,"Block 3008, Block Group 3, Census Tract 102, Providence County, Rhode Island",27,2,24,1,0,0,0,0
1000000US440070102003009,4.40E+14,"Block 3009, Block Group 3, Census Tract 102, Providence County, Rhode Island",25,0,14,7,0,0,0,2
1000000US440070102003010,4.40E+14,"Block 3010, Block Group 3, Census Tract 102, Providence County, Rhode Island",90,4,48,11,3,0,0,18
1000000US440070102003011,4.40E+14,"Block 3011, Block Group 3, Census Tract 102, Providence County, Rhode Island",139,4,107,6,3,9,0,5
1000000US440070102003012,4.40E+14,"Block 3012, Block Group 3, Census Tract 102, Providence County, Rhode Island",23,3,13,4,0,0,0,1
1000000US440070102003013,4.40E+14,"Block 3013, Block Group 3, Census Tract 102, Providence County, Rhode Island",24,2,19,1,0,0,0,2
1000000US440070102004000,4.40E+14,"Block 4000, Block Group 4, Census Tract 102, Providence County, Rhode Island",49,3,39,2,0,1,0,4
1000000US440070102004001,4.40E+14,"Block 4001, Block Group 4, Census Tract 102, Providence County, Rhode Island",207,2,187,6,2,0,0,7
1000000US440070102004002,4.40E+14,"Block 4002, Block Group 4, Census Tract 102, Providence County, Rhode Island",4,0,4,0,0,0,0,0
1000000US440070102004003,4.40E+14,"Block 4003, Block Group 4, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102004004,4.40E+14,"Block 4004, Block Group 4, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102004005,4.40E+14,"Block 4005, Block Group 4, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102004006,4.40E+14,"Block 4006, Block Group 4, Census Tract 102, Providence County, Rhode Island",6,0,5,1,0,0,0,0
1000000US440070102004007,4.40E+14,"Block 4007, Block Group 4, Census Tract 102, Providence County, Rhode Island",12,0,9,2,0,0,0,1
1000000US440070102004008,4.40E+14,"Block 4008, Block Group 4, Census Tract 102, Providence County, Rhode Island",55,0,36,5,0,0,0,12
1000000US440070102004009,4.40E+14,"Block 4009, Block Group 4, Census Tract 102, Providence County, Rhode Island",32,1,29,1,0,0,0,1
1000000US440070102004010,4.40E+14,"Block 4010, Block Group 4, Census Tract 102, Providence County, Rhode Island",21,3,13,1,0,0,0,3
1000000US440070102004011,4.40E+14,"Block 4011, Block Group 4, Census Tract 102, Providence County, Rhode Island",15,2,10,1,1,0,0,0
1000000US440070102004012,4.40E+14,"Block 4012, Block Group 4, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102004013,4.40E+14,"Block 4013, Block Group 4, Census Tract 102, Providence County, Rhode Island",43,1,18,9,2,0,0,10
1000000US440070102004014,4.40E+14,"Block 4014, Block Group 4, Census Tract 102, Providence County, Rhode Island",54,3,38,6,1,0,0,3
1000000US440070102004015,4.40E+14,"Block 4015, Block Group 4, Census Tract 102, Providence County, Rhode Island",56,7,38,6,0,0,0,1
1000000US440070102004016,4.40E+14,"Block 4016, Block Group 4, Census Tract 102, Providence County, Rhode Island",46,0,27,9,0,1,0,2
1000000US440070102004017,4.40E+14,"Block 4017, Block Group 4, Census Tract 102, Providence County, Rhode Island",19,0,18,1,0,0,0,0
1000000US440070102004018,4.40E+14,"Block 4018, Block Group 4, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005000,4.40E+14,"Block 5000, Block Group 5, Census Tract 102, Providence County, Rhode Island",22,3,17,0,0,1,0,0
1000000US440070102005001,4.40E+14,"Block 5001, Block Group 5, Census Tract 102, Providence County, Rhode Island",42,0,38,2,0,0,0,0
1000000US440070102005002,4.40E+14,"Block 5002, Block Group 5, Census Tract 102, Providence County, Rhode Island",77,6,54,8,2,1,0,3
1000000US440070102005003,4.40E+14,"Block 5003, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005004,4.40E+14,"Block 5004, Block Group 5, Census Tract 102, Providence County, Rhode Island",29,1,24,3,1,0,0,0
1000000US440070102005005,4.40E+14,"Block 5005, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005006,4.40E+14,"Block 5006, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005007,4.40E+14,"Block 5007, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005008,4.40E+14,"Block 5008, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005009,4.40E+14,"Block 5009, Block Group 5, Census Tract 102, Providence County, Rhode Island",112,5,92,3,0,2,0,6
1000000US440070102005010,4.40E+14,"Block 5010, Block Group 5, Census Tract 102, Providence County, Rhode Island",29,2,23,1,0,0,0,2
1000000US440070102005011,4.40E+14,"Block 5011, Block Group 5, Census Tract 102, Providence County, Rhode Island",38,3,31,1,0,0,0,3
1000000US440070102005012,4.40E+14,"Block 5012, Block Group 5, Census Tract 102, Providence County, Rhode Island",21,1,18,0,0,0,0,2
1000000US440070102005013,4.40E+14,"Block 5013, Block Group 5, Census Tract 102, Providence County, Rhode Island",35,1,21,2,0,0,0,7
1000000US440070102005014,4.40E+14,"Block 5014, Block Group 5, Census Tract 102, Providence County, Rhode Island",34,2,28,0,0,0,1,0
1000000US440070102005015,4.40E+14,"Block 5015, Block Group 5, Census Tract 102, Providence County, Rhode Island",40,2,36,0,0,0,0,0
1000000US440070102005016,4.40E+14,"Block 5016, Block Group 5, Census Tract 102, Providence County, Rhode Island",63,6,46,0,2,0,0,5
1000000US440070102005017,4.40E+14,"Block 5017, Block Group 5, Census Tract 102, Providence County, Rhode Island",17,0,14,1,0,2,0,0
1000000US440070102005018,4.40E+14,"Block 5018, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005019,4.40E+14,"Block 5019, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005020,4.40E+14,"Block 5020, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005021,4.40E+14,"Block 5021, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005022,4.40E+14,"Block 5022, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005023,4.40E+14,"Block 5023, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005024,4.40E+14,"Block 5024, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005025,4.40E+14,"Block 5025, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005026,4.40E+14,"Block 5026, Block Group 5, Census Tract 102, Providence County, Rhode Island",70,4,59,4,0,0,0,2
1000000US440070102005027,4.40E+14,"Block 5027, Block Group 5, Census Tract 102, Providence County, Rhode Island",62,5,53,3,0,0,0,0
1000000US440070102005028,4.40E+14,"Block 5028, Block Group 5, Census Tract 102, Providence County, Rhode Island",60,1,55,0,0,0,0,1
1000000US440070102005029,4.40E+14,"Block 5029, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102005030,4.40E+14,"Block 5030, Block Group 5, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102006000,4.40E+14,"Block 6000, Block Group 6, Census Tract 102, Providence County, Rhode Island",25,1,21,0,0,0,0,0
1000000US440070102006001,4.40E+14,"Block 6001, Block Group 6, Census Tract 102, Providence County, Rhode Island",103,1,97,4,0,0,0,0
1000000US440070102006002,4.40E+14,"Block 6002, Block Group 6, Census Tract 102, Providence County, Rhode Island",105,2,79,13,2,0,0,3
1000000US440070102006003,4.40E+14,"Block 6003, Block Group 6, Census Tract 102, Providence County, Rhode Island",33,3,23,3,1,0,0,3
1000000US440070102006004,4.40E+14,"Block 6004, Block Group 6, Census Tract 102, Providence County, Rhode Island",24,0,22,0,0,1,0,0
1000000US440070102006005,4.40E+14,"Block 6005, Block Group 6, Census Tract 102, Providence County, Rhode Island",7,1,6,0,0,0,0,0
1000000US440070102006006,4.40E+14,"Block 6006, Block Group 6, Census Tract 102, Providence County, Rhode Island",105,11,75,4,2,0,0,7
1000000US440070102006007,4.40E+14,"Block 6007, Block Group 6, Census Tract 102, Providence County, Rhode Island",5,0,5,0,0,0,0,0
1000000US440070102006008,4.40E+14,"Block 6008, Block Group 6, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102006009,4.40E+14,"Block 6009, Block Group 6, Census Tract 102, Providence County, Rhode Island",75,0,68,1,0,1,0,0
1000000US440070102006010,4.40E+14,"Block 6010, Block Group 6, Census Tract 102, Providence County, Rhode Island",121,1,80,12,3,1,0,17
1000000US440070102006011,4.40E+14,"Block 6011, Block Group 6, Census Tract 102, Providence County, Rhode Island",65,2,56,3,2,0,0,0
1000000US440070102006012,4.40E+14,"Block 6012, Block Group 6, Census Tract 102, Providence County, Rhode Island",19,0,17,0,0,0,0,0
1000000US440070102006013,4.40E+14,"Block 6013, Block Group 6, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007000,4.40E+14,"Block 7000, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007001,4.40E+14,"Block 7001, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007002,4.40E+14,"Block 7002, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007003,4.40E+14,"Block 7003, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007004,4.40E+14,"Block 7004, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007005,4.40E+14,"Block 7005, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007006,4.40E+14,"Block 7006, Block Group 7, Census Tract 102, Providence County, Rhode Island",29,0,20,7,0,2,0,0
1000000US440070102007007,4.40E+14,"Block 7007, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007008,4.40E+14,"Block 7008, Block Group 7, Census Tract 102, Providence County, Rhode Island",104,7,80,4,4,1,0,8
1000000US440070102007009,4.40E+14,"Block 7009, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007010,4.40E+14,"Block 7010, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007011,4.40E+14,"Block 7011, Block Group 7, Census Tract 102, Providence County, Rhode Island",103,1,72,13,0,4,0,12
1000000US440070102007012,4.40E+14,"Block 7012, Block Group 7, Census Tract 102, Providence County, Rhode Island",109,5,90,9,0,0,0,3
1000000US440070102007013,4.40E+14,"Block 7013, Block Group 7, Census Tract 102, Providence County, Rhode Island",214,11,156,9,0,1,0,10
1000000US440070102007014,4.40E+14,"Block 7014, Block Group 7, Census Tract 102, Providence County, Rhode Island",165,2,119,23,0,1,0,13
1000000US440070102007015,4.40E+14,"Block 7015, Block Group 7, Census Tract 102, Providence County, Rhode Island",168,8,146,4,0,0,0,6
1000000US440070102007016,4.40E+14,"Block 7016, Block Group 7, Census Tract 102, Providence County, Rhode Island",106,5,91,1,0,5,0,3
1000000US440070102007017,4.40E+14,"Block 7017, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007018,4.40E+14,"Block 7018, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007019,4.40E+14,"Block 7019, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007020,4.40E+14,"Block 7020, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007021,4.40E+14,"Block 7021, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007022,4.40E+14,"Block 7022, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007023,4.40E+14,"Block 7023, Block Group 7, Census Tract 102, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070102007024,4.40E+14,"Block 7024, Block Group 7, Census Tract 102, Providence County, Rhode Island",135,6,90,13,2,0,0,10
1000000US440070103001000,4.40E+14,"Block 1000, Block Group 1, Census Tract 103, Providence County, Rhode Island",82,1,79,2,0,0,0,0
1000000US440070103001001,4.40E+14,"Block 1001, Block Group 1, Census Tract 103, Providence County, Rhode Island",111,2,86,7,0,7,0,7
1000000US440070103001002,4.40E+14,"Block 1002, Block Group 1, Census Tract 103, Providence County, Rhode Island",11,1,6,0,0,0,0,2
1000000US440070103001003,4.40E+14,"Block 1003, Block Group 1, Census Tract 103, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070103001004,4.40E+14,"Block 1004, Block Group 1, Census Tract 103, Providence County, Rhode Island",69,0,44,21,0,0,0,2
1000000US440070103001005,4.40E+14,"Block 1005, Block Group 1, Census Tract 103, Providence County, Rhode Island",28,0,24,0,0,4,0,0
1000000US440070103001006,4.40E+14,"Block 1006, Block Group 1, Census Tract 103, Providence County, Rhode Island",18,0,18,0,0,0,0,0
1000000US440070103001007,4.40E+14,"Block 1007, Block Group 1, Census Tract 103, Providence County, Rhode Island",17,0,17,0,0,0,0,0
1000000US440070103001008,4.40E+14,"Block 1008, Block Group 1, Census Tract 103, Providence County, Rhode Island",24,2,20,1,0,0,0,0
1000000US440070103001009,4.40E+14,"Block 1009, Block Group 1, Census Tract 103, Providence County, Rhode Island",27,0,21,2,0,3,0,1
1000000US440070103001010,4.40E+14,"Block 1010, Block Group 1, Census Tract 103, Providence County, Rhode Island",851,19,674,57,12,10,0,43
1000000US440070103001011,4.40E+14,"Block 1011, Block Group 1, Census Tract 103, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070103001012,4.40E+14,"Block 1012, Block Group 1, Census Tract 103, Providence County, Rhode Island",16,0,15,1,0,0,0,0
1000000US440070103001013,4.40E+14,"Block 1013, Block Group 1, Census Tract 103, Providence County, Rhode Island",20,0,16,2,2,0,0,0
1000000US440070103001014,4.40E+14,"Block 1014, Block Group 1, Census Tract 103, Providence County, Rhode Island",71,0,52,17,0,0,0,1
1000000US440070103001015,4.40E+14,"Block 1015, Block Group 1, Census Tract 103, Providence County, Rhode Island",40,1,35,0,0,1,0,0
