county,office,district,party,candidate,votes
South Kingstown,Town Council Town of South Kingstown,,Ind,Andrew P. Shea,3738
South Kingstown,Town Council Town of South Kingstown,,DEM,Robin L. Downes,3032
South Kingstown,Town Council Town of South Kingstown,,Ind,James S. Hill,2685
South Kingstown,Town Council Town of South Kingstown,,Ind,Sean P. Ford,2635
South Kingstown,Town Council Town of South Kingstown,,NON,WRITE-IN,273
South Kingstown,School Committee Town of South Kingstown,,,Total,40681
South Kingstown,School Committee Town of South Kingstown,,Ind,Alycia C. Collins,5657
South Kingstown,School Committee Town of South Kingstown,,Ind,Kim L. Kimball,5592
South Kingstown,School Committee Town of South Kingstown,,DEM,Michelle Brousseau-Cavallaro,4914
South Kingstown,School Committee Town of South Kingstown,,Ind,Jonathan E. Daly-LaBelle,4306
South Kingstown,School Committee Town of South Kingstown,,Ind,Andrew Gilmartin,4271
South Kingstown,School Committee Town of South Kingstown,,DEM,Stephen Scott Mueller,4238
South Kingstown,School Committee Town of South Kingstown,,Ind,Brian D. Kleczek,3899
South Kingstown,School Committee Town of South Kingstown,,DEM,W. Keith Vorhaben,3877
South Kingstown,School Committee Town of South Kingstown,,DEM,Kevin M. Jackson,3835
South Kingstown,School Committee Town of South Kingstown,,NON,WRITE-IN,92
South Kingstown,1. STATE CONSTITUTIONAL APPROVAL,,,Total,13869
South Kingstown,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,8076
South Kingstown,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,5793
South Kingstown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,13374
South Kingstown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,11059
South Kingstown,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,2315
South Kingstown,"3. VETERANS HOME BONDS - $27,000,000",,,Total,13822
South Kingstown,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,11573
South Kingstown,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,2249
South Kingstown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,13720
South Kingstown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,9122
South Kingstown,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,4598
South Kingstown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,13430
South Kingstown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,8899
South Kingstown,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,4531
South Kingstown,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,13675
South Kingstown,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,9705
South Kingstown,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,3970
South Kingstown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,13591
South Kingstown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,8103
South Kingstown,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,5488
South Kingstown,8. AMENDMENT TO THE SOUTH KINGSTOWN HOME RULE CHARTER,,,Total,13218
South Kingstown,8. AMENDMENT TO THE SOUTH KINGSTOWN HOME RULE CHARTER,,NON,Approve,9815
South Kingstown,8. AMENDMENT TO THE SOUTH KINGSTOWN HOME RULE CHARTER,,NON,Reject,3403
Tiverton,President,,,Total,8423
Tiverton,President,,DEM,Hillary Clinton,4034
Tiverton,President,,REP,Donald J. Trump,3797
Tiverton,President,,Lib,Gary Johnson,287
Tiverton,President,,NON,WRITE-IN,179
Tiverton,President,,Grn,Jill Stein,120
Tiverton,President,,AMD,Rocky De La Fuente,6
Tiverton,U.S. House,1,,Total,7832
Tiverton,U.S. House,1,DEM,David N. Cicilline,4387
Tiverton,U.S. House,1,REP,Harold Russell Taub,3427
Tiverton,U.S. House,1,NON,WRITE-IN,18
Tiverton,State Senate,10,,Total,3650
Tiverton,State Senate,10,DEM,"Walter S. Felag, Jr.",2335
Tiverton,State Senate,10,Ind,Jarrod E. Hazard,1301
Tiverton,State Senate,10,NON,WRITE-IN,14
Tiverton,State Senate,11,,Total,1081
Tiverton,State Senate,11,REP,"John A. Pagliarini, Jr.",588
Tiverton,State Senate,11,DEM,James Arthur Seveney,490
Tiverton,State Senate,11,NON,WRITE-IN,3
Tiverton,State Senate,12,,Total,2780
Tiverton,State Senate,12,DEM,Louis P. DiPalma,1417
Tiverton,State Senate,12,REP,Amy E. Veri,1355
Tiverton,State Senate,12,NON,WRITE-IN,8
Tiverton,State House,70,,Total,4226
Tiverton,State House,70,DEM,John G. Edwards,4100
Tiverton,State House,70,NON,WRITE-IN,126
Tiverton,State House,71,,Total,2526
Tiverton,State House,71,DEM,Dennis M. Canario,1337
Tiverton,State House,71,REP,Justin W. La Croix,1185
Tiverton,State House,71,NON,WRITE-IN,4
Tiverton,Non-Partisan Town Council Town of Tiverton,,,Total,36215
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Randy J. Lebeau,3045
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,"John G. Edwards, V",2807
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Joan B. Chabot,2576
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,"Joseph C. Perry, Jr.",2511
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Patricia M. Hilton,2360
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Christine E. Ryan,2309
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Denise M. deMedeiros,2296
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Donna J. Cook,2140
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Jay J. Lambert,2017
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,David Perry,1938
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Peter A. Mello,1871
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Michael S. Burk,1857
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Joseph R. Sousa,1775
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Andrea L. Souza,1696
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Renee deJesus-Jones,1626
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,James S. O&#39;Dell,1255
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Madeline L. O&#39;Dell,1197
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,Leslie A. Poldervaart,817
Tiverton,Non-Partisan Town Council Town of Tiverton,,NON,WRITE-IN,122
Tiverton,Non-Partisan Town Clerk Town of Tiverton,,,Total,5907
Tiverton,Non-Partisan Town Clerk Town of Tiverton,,NON,Nancy L. Mello,5863
Tiverton,Non-Partisan Town Clerk Town of Tiverton,,NON,WRITE-IN,44
Tiverton,Non-Partisan Treasurer Town of Tiverton,,,Total,5391
Tiverton,Non-Partisan Treasurer Town of Tiverton,,NON,Denise G. Saurette,5343
Tiverton,Non-Partisan Treasurer Town of Tiverton,,NON,WRITE-IN,48
Tiverton,Judge Of Probate Town of Tiverton,,,Total,5652
Tiverton,Judge Of Probate Town of Tiverton,,DEM,Richard P. D&#39;Addario,5575
Tiverton,Judge Of Probate Town of Tiverton,,NON,WRITE-IN,77
Tiverton,Non-Partisan School Committee Town of Tiverton,,,Total,19910
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Sally A. Black,4357
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Diane M. Farnworth,3444
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Jerome M. Larkin,3344
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Elaine D. Pavao,3181
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Linda Larsen,3030
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,Carol J. Herrmann,2485
Tiverton,Non-Partisan School Committee Town of Tiverton,,NON,WRITE-IN,69
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,,Total,25252
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Jay P. Edwards,3438
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Jennifer J. Rashleigh,3159
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Justin David Katz,2964
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Jeffrey E. Caron,2725
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Brendan C. McNally,2723
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Ruth E. Hollenbach,2712
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Alexander J. Cote,2636
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,Robert D. Coulter,2499
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,"John A. Perkins, Jr.",2289
Tiverton,Non-Partisan Budget Committee Town of Tiverton,,NON,WRITE-IN,107
Tiverton,Town Sergeant Town of Tiverton,,,Total,245
Tiverton,Town Sergeant Town of Tiverton,,NON,WRITE-IN,245
Tiverton,1. STATE CONSTITUTIONAL APPROVAL,,,Total,8193
Tiverton,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,4316
Tiverton,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,3877
Tiverton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,7408
Tiverton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,5701
Tiverton,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,1707
Tiverton,"3. VETERANS HOME BONDS - $27,000,000",,,Total,7907
Tiverton,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,6597
Tiverton,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,1310
Tiverton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,7633
Tiverton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,3887
Tiverton,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,3746
Tiverton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,7516
Tiverton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,4225
Tiverton,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,3291
Tiverton,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,7589
Tiverton,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,4708
Tiverton,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,2881
Tiverton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,7612
Tiverton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,4208
Tiverton,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,3404
Tiverton,8. TIVERTON CASINO,,,Total,8301
Tiverton,8. TIVERTON CASINO,,NON,Approve,4334
Tiverton,8. TIVERTON CASINO,,NON,Reject,3967
Tiverton,"9. $15,438,230 BOND TO REPLACE ROOF AND HVAC",,,Total,7963
Tiverton,"9. $15,438,230 BOND TO REPLACE ROOF AND HVAC",,NON,Approve,5837
Tiverton,"9. $15,438,230 BOND TO REPLACE ROOF AND HVAC",,NON,Reject,2126
Tiverton,10.  Wastewater Management Commission,,,Total,7349
Tiverton,10.  Wastewater Management Commission,,NON,Approve,5699
Tiverton,10.  Wastewater Management Commission,,NON,Reject,1650
Tiverton,11. Personnel Board Duties and Responsibilities,,,Total,7379
Tiverton,11. Personnel Board Duties and Responsibilities,,NON,Approve,4847
Tiverton,11. Personnel Board Duties and Responsibilities,,NON,Reject,2532
Warren,President,,,Total,5052
Warren,President,,DEM,Hillary Clinton,2685
Warren,President,,REP,Donald J. Trump,1987
Warren,President,,Lib,Gary Johnson,175
Warren,President,,NON,WRITE-IN,122
Warren,President,,Grn,Jill Stein,73
Warren,President,,AMD,Rocky De La Fuente,10
Warren,U.S. House,1,,Total,4661
Warren,U.S. House,1,DEM,David N. Cicilline,2857
Warren,U.S. House,1,REP,Harold Russell Taub,1776
Warren,U.S. House,1,NON,WRITE-IN,28
Warren,State Senate,10,,Total,4730
Warren,State Senate,10,DEM,"Walter S. Felag, Jr.",3347
Warren,State Senate,10,Ind,Jarrod E. Hazard,1352
Warren,State Senate,10,NON,WRITE-IN,31
Warren,State House,67,,Total,2710
Warren,State House,67,DEM,Jason Knight,1117
Warren,State House,67,NON,WRITE-IN,830
Warren,State House,67,Lib,Daryl Gould,763
Warren,State House,68,,Total,1884
Warren,State House,68,DEM,Kenneth A. Marshall,1082
Warren,State House,68,Lib,"William James Hunt, Jr.",758
Warren,State House,68,NON,WRITE-IN,44
Warren,Town Council Town of Warren,,,Total,18419
Warren,Town Council Town of Warren,,Ind,Joseph A. DePasquale,3178
Warren,Town Council Town of Warren,,REP,Christopher W. Stanley,2731
Warren,Town Council Town of Warren,,DEM,Keri M. Cronin,2709
Warren,Town Council Town of Warren,,Ind,John W. Hanley,2498
Warren,Town Council Town of Warren,,DEM,Steven R. Thompson,2496
Warren,Town Council Town of Warren,,DEM,P. Brandt Heckert,2438
Warren,Town Council Town of Warren,,DEM,Paul Edward Brule,2208
Warren,Town Council Town of Warren,,NON,WRITE-IN,161
Warren,Town Moderator Town of Warren,,,Total,570
Warren,Town Moderator Town of Warren,,NON,WRITE-IN,570
Warren,Non-Partisan Bristol/Warren Regional School Committee,,,Total,6127
Warren,Non-Partisan Bristol/Warren Regional School Committee,,NON,John P. Saviano,3033
Warren,Non-Partisan Bristol/Warren Regional School Committee,,NON,John C. Bento,3005
Warren,Non-Partisan Bristol/Warren Regional School Committee,,NON,WRITE-IN,89
Warren,1. STATE CONSTITUTIONAL APPROVAL,,,Total,4771
Warren,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,2838
Warren,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,1933
Warren,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,4518
Warren,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,3536
Warren,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,982
Warren,"3. VETERANS HOME BONDS - $27,000,000",,,Total,4735
Warren,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,4036
Warren,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,699
Warren,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,4608
Warren,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,2500
Warren,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,2108
Warren,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,4566
Warren,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,2834
Warren,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,1732
Warren,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,4603
Warren,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,3186
Warren,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,1417
Warren,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,4541
Warren,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,2555
Warren,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,1986
Warren,8. MAINTENANCE AND CONSTRUCTION OF SEWERS AND SEWERAGE,,,Total,4586
Warren,8. MAINTENANCE AND CONSTRUCTION OF SEWERS AND SEWERAGE,,NON,Approve,3587
Warren,8. MAINTENANCE AND CONSTRUCTION OF SEWERS AND SEWERAGE,,NON,Reject,999
Warren,9.  CHARTER AMENDMENT RE: COUNCIL TERMS,,,Total,4449
Warren,9.  CHARTER AMENDMENT RE: COUNCIL TERMS,,NON,Approve,2870
Warren,9.  CHARTER AMENDMENT RE: COUNCIL TERMS,,NON,Reject,1579
Warren,10. CHARTER AMENDMENT RE: COUNCIL TERMS,,,Total,4510
Warren,10. CHARTER AMENDMENT RE: COUNCIL TERMS,,NON,Approve,3443
Warren,10. CHARTER AMENDMENT RE: COUNCIL TERMS,,NON,Reject,1067
Warren,11. CHARTER AMENDMENT RE: COUNCIL POWERS AND DUTIES,,,Total,4433
Warren,11. CHARTER AMENDMENT RE: COUNCIL POWERS AND DUTIES,,NON,Reject,2409
Warren,11. CHARTER AMENDMENT RE: COUNCIL POWERS AND DUTIES,,NON,Approve,2024
Warren,12. CHARTER AMENDMENT RE: TOWN MANAGER,,,Total,4569
Warren,12. CHARTER AMENDMENT RE: TOWN MANAGER,,NON,Approve,3160
Warren,12. CHARTER AMENDMENT RE: TOWN MANAGER,,NON,Reject,1409
Warren,13. CHARTER AMENDMENT RE: TOWN MANAGER,,,Total,4417
Warren,13. CHARTER AMENDMENT RE: TOWN MANAGER,,NON,Approve,3254
Warren,13. CHARTER AMENDMENT RE: TOWN MANAGER,,NON,Reject,1163
Warren,14. CHARTER AMENDMENT RE: COMPETITIVE BIDDING,,,Total,4325
Warren,14. CHARTER AMENDMENT RE: COMPETITIVE BIDDING,,NON,Approve,3203
Warren,14. CHARTER AMENDMENT RE: COMPETITIVE BIDDING,,NON,Reject,1122
Warren,15. CHARTER AMENDMENT RE: DEPARTMENT OF FINANCE,,,Total,4324
Warren,15. CHARTER AMENDMENT RE: DEPARTMENT OF FINANCE,,NON,Approve,3207
Warren,15. CHARTER AMENDMENT RE: DEPARTMENT OF FINANCE,,NON,Reject,1117
Warren,16. CHARTER AMENDMENT RE: TOWN CLERK,,,Total,4434
Warren,16. CHARTER AMENDMENT RE: TOWN CLERK,,NON,Approve,3480
Warren,16. CHARTER AMENDMENT RE: TOWN CLERK,,NON,Reject,954
Warren,17. CHARTER AMENDMENT RE: TOWN CLERK,,,Total,4358
Warren,17. CHARTER AMENDMENT RE: TOWN CLERK,,NON,Approve,3475
Warren,17. CHARTER AMENDMENT RE: TOWN CLERK,,NON,Reject,883
Warren,18. CHARTER AMENDMENT RE: PLANNING,,,Total,4347
Warren,18. CHARTER AMENDMENT RE: PLANNING,,NON,Approve,3439
Warren,18. CHARTER AMENDMENT RE: PLANNING,,NON,Reject,908
Warren,19. CHARTER AMENDMENT RE: PUBLIC WORKS,,,Total,4396
Warren,19. CHARTER AMENDMENT RE: PUBLIC WORKS,,NON,Approve,3503
Warren,19. CHARTER AMENDMENT RE: PUBLIC WORKS,,NON,Reject,893
Warren,20. CHARTER AMENDMENT RE: PUBLIC SAFETY,,,Total,4420
Warren,20. CHARTER AMENDMENT RE: PUBLIC SAFETY,,NON,Approve,3585
Warren,20. CHARTER AMENDMENT RE: PUBLIC SAFETY,,NON,Reject,835
Warren,21. CHARTER AMENDMENT RE: PARKS AND RECREATION,,,Total,4435
Warren,21. CHARTER AMENDMENT RE: PARKS AND RECREATION,,NON,Approve,3406
Warren,21. CHARTER AMENDMENT RE: PARKS AND RECREATION,,NON,Reject,1029
Warren,22. CHARTER AMENDMENT RE: WASTEWATER MANAGEMENT,,,Total,4286
Warren,22. CHARTER AMENDMENT RE: WASTEWATER MANAGEMENT,,NON,Approve,2645
Warren,22. CHARTER AMENDMENT RE: WASTEWATER MANAGEMENT,,NON,Reject,1641
Warren,23. CHARTER AMENDMENT RE: HARBORMASTER/HARBOR COM.,,,Total,4249
Warren,23. CHARTER AMENDMENT RE: HARBORMASTER/HARBOR COM.,,NON,Approve,2643
Warren,23. CHARTER AMENDMENT RE: HARBORMASTER/HARBOR COM.,,NON,Reject,1606
Warren,24. CHARTER AMENDMENT RE: GENERAL PROVISIONS,,,Total,4198
Warren,24. CHARTER AMENDMENT RE: GENERAL PROVISIONS,,NON,Approve,3314
Warren,24. CHARTER AMENDMENT RE: GENERAL PROVISIONS,,NON,Reject,884
Warren,25. CHARTER AMENDMENT RE: CERTAIN TOWN OFFICES/BOARDS,,,Total,4178
Warren,25. CHARTER AMENDMENT RE: CERTAIN TOWN OFFICES/BOARDS,,NON,Approve,3158
Warren,25. CHARTER AMENDMENT RE: CERTAIN TOWN OFFICES/BOARDS,,NON,Reject,1020
Warren,26. CHARTER AMENDMENT RE: BUDGET,,,Total,4219
Warren,26. CHARTER AMENDMENT RE: BUDGET,,NON,Approve,2673
Warren,26. CHARTER AMENDMENT RE: BUDGET,,NON,Reject,1546
Warren,"27. CHARTER AMENDMENT RE: REORGANIZATION, GRAMMATICAL",,,Total,4251
Warren,"27. CHARTER AMENDMENT RE: REORGANIZATION, GRAMMATICAL",,NON,Approve,3356
Warren,"27. CHARTER AMENDMENT RE: REORGANIZATION, GRAMMATICAL",,NON,Reject,895
Warwick,President,,,Total,41440
Warwick,President,,DEM,Hillary Clinton,20038
Warwick,President,,REP,Donald J. Trump,18338
Warwick,President,,Lib,Gary Johnson,1466
Warwick,President,,NON,WRITE-IN,956
Warwick,President,,Grn,Jill Stein,581
Warwick,President,,AMD,Rocky De La Fuente,61
Warwick,U.S. House,2,,Total,39562
Warwick,U.S. House,2,DEM,James R. Langevin,23708
Warwick,U.S. House,2,REP,Rhue R. Reis,11521
Warwick,U.S. House,2,Ind,Jeffrey C. Johnson,2664
Warwick,U.S. House,2,Ind,Salvatore G. Caiozzo,1599
Warwick,U.S. House,2,NON,WRITE-IN,70
Warwick,State Senate,29,,Total,12986
Warwick,State Senate,29,DEM,Michael J. McCaffrey,8341
Warwick,State Senate,29,Ind,Ronald A. Loparto,4585
Warwick,State Senate,29,NON,WRITE-IN,60
Warwick,State Senate,30,,Total,9769
Warwick,State Senate,30,DEM,Jeanine Calkin,9256
Warwick,State Senate,30,NON,WRITE-IN,513
Warwick,State Senate,31,,Total,10150
Warwick,State Senate,31,DEM,Erin Lynch Prata,9674
Warwick,State Senate,31,NON,WRITE-IN,476
Warwick,State House,19,,Total,6455
Warwick,State House,19,DEM,Joseph McNamara,3889
Warwick,State House,19,Ind,David D. Mastriano,2535
Warwick,State House,19,NON,WRITE-IN,31
Warwick,State House,20,,Total,5068
Warwick,State House,20,DEM,David A. Bennett,2919
Warwick,State House,20,Ind,Daniel Elliott,2125
Warwick,State House,20,NON,WRITE-IN,24
Warwick,State House,21,,Total,6207
Warwick,State House,21,DEM,Camille F. Vella-Wilkinson,2758
Warwick,State House,21,REP,Michael W. Penta,2179
Warwick,State House,21,Ind,Michael L. Underwood,1064
Warwick,State House,21,Ind,Andrew C. Knutton,171
Warwick,State House,21,NON,WRITE-IN,35
Warwick,State House,22,,Total,6000
Warwick,State House,22,DEM,"Joseph J. Solomon, Jr.",3847
Warwick,State House,22,Ind,Elizabeth K. Smith,2130
Warwick,State House,22,NON,WRITE-IN,23
Warwick,State House,23,,Total,4941
Warwick,State House,23,DEM,K. Joseph Shekarchi,4733
Warwick,State House,23,NON,WRITE-IN,208
Warwick,State House,24,,Total,7233
Warwick,State House,24,DEM,Evan P. Shanley,3910
Warwick,State House,24,REP,Stacia Huyler,3309
Warwick,State House,24,NON,WRITE-IN,14
Warwick,State House,26,,Total,704
Warwick,State House,26,REP,Patricia L. Morgan,390
Warwick,State House,26,DEM,Anthony J. Paolino,256
Warwick,State House,26,Ind,Vincent Marzullo,56
Warwick,State House,26,NON,WRITE-IN,2
Warwick,State House,27,,Total,719
Warwick,State House,27,DEM,Patricia A. Serpa,394
Warwick,State House,27,Ind,Mark E. Bourget,322
Warwick,State House,27,NON,WRITE-IN,3
Warwick,Mayor City of Warwick,,,Total,40501
Warwick,Mayor City of Warwick,,REP,Scott Avedisian,26281
Warwick,Mayor City of Warwick,,DEM,Richard C. Corrente,14086
Warwick,Mayor City of Warwick,,NON,WRITE-IN,134
Warwick,Council Warwick Ward 1,,,Total,4890
Warwick,Council Warwick Ward 1,,DEM,Richard K. Corley,2613
Warwick,Council Warwick Ward 1,,REP,"Richard H. Cascella, Jr.",2206
Warwick,Council Warwick Ward 1,,NON,WRITE-IN,71
Warwick,Council Warwick Ward 2,,,Total,3944
Warwick,Council Warwick Ward 2,,DEM,Jeremy Rix,2760
Warwick,Council Warwick Ward 2,,REP,John Silvaggio,1149
Warwick,Council Warwick Ward 2,,NON,WRITE-IN,35
Warwick,Council Warwick Ward 3,,,Total,3495
Warwick,Council Warwick Ward 3,,DEM,Timothy J. Howe,2016
Warwick,Council Warwick Ward 3,,Ind,Kenneth F. Nelson,1455
Warwick,Council Warwick Ward 3,,NON,WRITE-IN,24
Warwick,Council Warwick Ward 4,,,Total,4111
Warwick,Council Warwick Ward 4,,DEM,Joseph J. Solomon,2531
Warwick,Council Warwick Ward 4,,Ind,Ernest W. Flagg,1561
Warwick,Council Warwick Ward 4,,NON,WRITE-IN,19
Warwick,Council Warwick Ward 5,,,Total,3515
Warwick,Council Warwick Ward 5,,DEM,Edgar N. Ladouceur,3404
Warwick,Council Warwick Ward 5,,NON,WRITE-IN,111
Warwick,Council Warwick Ward 6,,,Total,4069
Warwick,Council Warwick Ward 6,,DEM,Donna M. Travis,2497
Warwick,Council Warwick Ward 6,,REP,James Ferola,1552
Warwick,Council Warwick Ward 6,,NON,WRITE-IN,20
Warwick,Council Warwick Ward 7,,,Total,3471
Warwick,Council Warwick Ward 7,,DEM,Stephen P. McAllister,3338
Warwick,Council Warwick Ward 7,,NON,WRITE-IN,133
Warwick,Council Warwick Ward 8,,,Total,3317
Warwick,Council Warwick Ward 8,,DEM,Joseph E. Gallucci,3182
Warwick,Council Warwick Ward 8,,NON,WRITE-IN,135
Warwick,Council Warwick Ward 9,,,Total,4208
Warwick,Council Warwick Ward 9,,DEM,Steve Merolla,4045
Warwick,Council Warwick Ward 9,,NON,WRITE-IN,163
Warwick,Non-Partisan School Committee At-Large City of Warwick,,,Total,55259
Warwick,Non-Partisan School Committee At-Large City of Warwick,,NON,Karen A. Bachus,18799
Warwick,Non-Partisan School Committee At-Large City of Warwick,,NON,David A. Testa,13681
Warwick,Non-Partisan School Committee At-Large City of Warwick,,NON,Dean L. Johnson,11780
Warwick,Non-Partisan School Committee At-Large City of Warwick,,NON,Daniel E. Hall,10463
Warwick,Non-Partisan School Committee At-Large City of Warwick,,NON,WRITE-IN,536
Warwick,1. STATE CONSTITUTIONAL APPROVAL,,,Total,39268
Warwick,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,21654
Warwick,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,17614
Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,37952
Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,28733
Warwick,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,9219
Warwick,"3. VETERANS HOME BONDS - $27,000,000",,,Total,39247
Warwick,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,32869
Warwick,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,6378
Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,38612
Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,21076
Warwick,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,17536
Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,38286
Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,23965
Warwick,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,14321
Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,38485
Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,24837
Warwick,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,13648
Warwick,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,38616
