BUNCOMBE,11/6/2018,OS WVTH,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,122,0,0,122,N
BUNCOMBE,11/6/2018,1.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,362,0,33,2,397,Y
BUNCOMBE,11/6/2018,21.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,373,0,45,4,422,Y
BUNCOMBE,11/6/2018,39.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,155,0,17,0,172,Y
BUNCOMBE,11/6/2018,OS LCBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,20,0,0,20,N
BUNCOMBE,11/6/2018,TRANSFER,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,55.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,291,0,29,2,322,Y
BUNCOMBE,11/6/2018,9.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,633,0,30,13,676,Y
BUNCOMBE,11/6/2018,60.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,164,0,14,1,179,Y
BUNCOMBE,11/6/2018,61.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,378,0,18,0,396,Y
BUNCOMBE,11/6/2018,62.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,268,0,23,2,293,Y
BUNCOMBE,11/6/2018,7.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,99,0,5,0,104,Y
BUNCOMBE,11/6/2018,22.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,142,0,12,2,156,Y
BUNCOMBE,11/6/2018,64.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,313,0,11,0,324,Y
BUNCOMBE,11/6/2018,OS ECBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,0,60,0,0,60,N
BUNCOMBE,11/6/2018,25.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,Patrick McHenry,REP,1,188,0,7,2,197,Y
