office,district,candidate,party,precinct,votes,absentee_votes
President,,Hillary Clinton,D,Burrillville Presidential,41,5
President,,Hillary Clinton,D,Central Falls 0401,645,75
President,,Hillary Clinton,D,Central Falls 0402,272,23
President,,Hillary Clinton,D,Central Falls 0403,655,77
President,,Hillary Clinton,D,Central Falls 0404,542,69
President,,Hillary Clinton,D,Central Falls 0405,238,19
President,,Hillary Clinton,D,Central Falls 0406,295,30
President,,Hillary Clinton,D,Central Falls 0407,149,10
President,,Hillary Clinton,D,Central Falls 0408,471,24
President,,Hillary Clinton,D,Central Falls Limited,0,0
President,,Hillary Clinton,D,Central Falls Presidential,123,9
President,,Hillary Clinton,D,Charlestown 0501,581,39
President,,Hillary Clinton,D,Charlestown 0502,622,53
President,,Hillary Clinton,D,Charlestown 0503,550,58
President,,Hillary Clinton,D,Charlestown 0504,425,62
President,,Hillary Clinton,D,Charlestown Limited,0,0
President,,Hillary Clinton,D,Charlestown Presidential,29,2
President,,Hillary Clinton,D,Coventry 0601,375,26
President,,Hillary Clinton,D,Coventry 0602,118,3
President,,Hillary Clinton,D,Coventry 0603,649,65
President,,Hillary Clinton,D,Coventry 0604,395,27
President,,Hillary Clinton,D,Coventry 0605,398,24
President,,Hillary Clinton,D,Coventry 0606,220,9
President,,Hillary Clinton,D,Coventry 0607,628,32
President,,Hillary Clinton,D,Coventry 0608,554,22
President,,Hillary Clinton,D,Coventry 0609,384,27
President,,Hillary Clinton,D,Coventry 0610,268,15
President,,Hillary Clinton,D,Coventry 0611,426,22
President,,Hillary Clinton,D,Coventry 0612,467,41
President,,Hillary Clinton,D,Coventry 0613,383,39
President,,Hillary Clinton,D,Coventry 0614,227,58
President,,Hillary Clinton,D,Coventry 0615,456,37
President,,Hillary Clinton,D,Coventry 0616,520,35
President,,Hillary Clinton,D,Coventry 0617,331,21
President,,Hillary Clinton,D,Coventry 0618,185,26
President,,Hillary Clinton,D,Coventry Limited,0,0
President,,Hillary Clinton,D,Coventry Presidential,48,3
President,,Hillary Clinton,D,Cranston 0701,934,50
President,,Hillary Clinton,D,Cranston 0702,667,40
President,,Hillary Clinton,D,Cranston 0703,398,18
President,,Hillary Clinton,D,Cranston 0704,190,23
President,,Hillary Clinton,D,Cranston 0705,178,3
President,,Hillary Clinton,D,Cranston 0706,633,74
President,,Hillary Clinton,D,Cranston 0707,653,73
President,,Hillary Clinton,D,Cranston 0708,751,52
President,,Hillary Clinton,D,Cranston 0709,927,98
President,,Hillary Clinton,D,Cranston 0710,778,64
President,,Hillary Clinton,D,Cranston 0711,584,41
President,,Hillary Clinton,D,Cranston 0712,731,101
President,,Hillary Clinton,D,Cranston 0713,690,68
President,,Hillary Clinton,D,Cranston 0714,171,8
President,,Hillary Clinton,D,Cranston 0715,525,22
President,,Hillary Clinton,D,Cranston 0716,645,63
President,,Hillary Clinton,D,Cranston 0717,343,16
President,,Hillary Clinton,D,Cranston 0718,366,27
President,,Hillary Clinton,D,Cranston 0719,583,60
President,,Hillary Clinton,D,Cranston 0720,208,29
President,,Hillary Clinton,D,Cranston 0721,859,43
President,,Hillary Clinton,D,Cranston 0722,460,29
President,,Hillary Clinton,D,Cranston 0723,1281,84
President,,Hillary Clinton,D,Cranston 0724,1030,108
President,,Hillary Clinton,D,Cranston 0725,1230,85
President,,Hillary Clinton,D,Cranston 0726,643,37
President,,Hillary Clinton,D,Cranston 0727,507,43
President,,Hillary Clinton,D,Cranston 0728,9,8
President,,Hillary Clinton,D,Cranston 0730,831,65
President,,Hillary Clinton,D,Cranston 0731,696,50
President,,Hillary Clinton,D,Cranston Limited,1,0
President,,Hillary Clinton,D,Cranston Presidential,261,18
President,,Hillary Clinton,D,Cumberland 0801,512,33
President,,Hillary Clinton,D,Cumberland 0802,744,58
President,,Hillary Clinton,D,Cumberland 0803,820,55
President,,Hillary Clinton,D,Cumberland 0804,149,7
President,,Hillary Clinton,D,Cumberland 0805,855,46
President,,Hillary Clinton,D,Cumberland 0806,855,107
President,,Hillary Clinton,D,Cumberland 0807,945,89
President,,Hillary Clinton,D,Cumberland 0808,942,101
President,,Hillary Clinton,D,Cumberland 0809,285,21
President,,Hillary Clinton,D,Cumberland 0810,744,37
President,,Hillary Clinton,D,Cumberland 0811,756,48
President,,Hillary Clinton,D,Cumberland 0812,687,54
President,,Hillary Clinton,D,Cumberland 0813,262,14
President,,Hillary Clinton,D,Cumberland Limited,1,1
President,,Hillary Clinton,D,Cumberland Presidential,98,7
President,,Hillary Clinton,D,East Greenwich 0901,237,24
President,,Hillary Clinton,D,East Greenwich 0902,960,125
President,,Hillary Clinton,D,East Greenwich 0903,920,113
President,,Hillary Clinton,D,East Greenwich 0904,909,129
President,,Hillary Clinton,D,East Greenwich 0905,968,113
President,,Hillary Clinton,D,East Greenwich Limited,1,1
President,,Hillary Clinton,D,East Greenwich Presidential,24,5
President,,Hillary Clinton,D,East Providence 1001,932,74
President,,Hillary Clinton,D,East Providence 1002,703,57
President,,Hillary Clinton,D,East Providence 1003,507,29
President,,Hillary Clinton,D,East Providence 1004,864,64
President,,Hillary Clinton,D,East Providence 1005,834,101
President,,Hillary Clinton,D,East Providence 1006,55,4
President,,Hillary Clinton,D,East Providence 1007,100,21
President,,Hillary Clinton,D,East Providence 1008,955,86
President,,Hillary Clinton,D,East Providence 1009,1022,110
President,,Hillary Clinton,D,East Providence 1010,990,63
President,,Hillary Clinton,D,East Providence 1011,897,120
President,,Hillary Clinton,D,East Providence 1012,442,31
President,,Hillary Clinton,D,East Providence 1013,753,73
President,,Hillary Clinton,D,East Providence 1014,794,58
President,,Hillary Clinton,D,East Providence 1015,369,40
President,,Hillary Clinton,D,East Providence 1016,433,46
President,,Hillary Clinton,D,East Providence 1017,802,89
President,,Hillary Clinton,D,East Providence 1018,312,21
President,,Hillary Clinton,D,East Providence Limited,0,0
President,,Hillary Clinton,D,East Providence Presidential,140,15
President,,Hillary Clinton,D,Exeter 1101,476,32
President,,Hillary Clinton,D,Exeter 1102,418,38
President,,Hillary Clinton,D,Exeter 1103,565,43
President,,Hillary Clinton,D,Exeter Limited,0,0
President,,Hillary Clinton,D,Exeter Presidential,12,0
President,,Hillary Clinton,D,Foster 1201,523,32
President,,Hillary Clinton,D,Foster 1202,431,27
President,,Hillary Clinton,D,Foster Limited,0,0
President,,Hillary Clinton,D,Foster Presidential,13,0
President,,Hillary Clinton,D,Glocester 1301,618,52
President,,Hillary Clinton,D,Glocester 1302,730,52
President,,Hillary Clinton,D,Glocester 1303,136,9
President,,Hillary Clinton,D,Glocester 1304,481,40
President,,Hillary Clinton,D,Glocester Limited,0,0
President,,Hillary Clinton,D,Glocester Presidential,12,0
President,,Hillary Clinton,D,Hopkinton 1401,727,93
President,,Hillary Clinton,D,Hopkinton 1402,725,82
President,,Hillary Clinton,D,Hopkinton 1403,287,25
President,,Hillary Clinton,D,Hopkinton Limited,1,0
President,,Hillary Clinton,D,Hopkinton Presidential,26,1
President,,Hillary Clinton,D,Jamestown 1501,1112,178
President,,Hillary Clinton,D,Jamestown 1502,1038,125
President,,Hillary Clinton,D,Jamestown Limited,3,3
President,,Hillary Clinton,D,Jamestown Presidential,19,0
President,,Hillary Clinton,D,Johnston 1601,439,24
President,,Hillary Clinton,D,Johnston 1602,465,29
President,,Hillary Clinton,D,Johnston 1603,553,52
President,,Hillary Clinton,D,Johnston 1604,513,61
President,,Hillary Clinton,D,Johnston 1605,484,40
President,,Hillary Clinton,D,Johnston 1606,96,0
President,,Hillary Clinton,D,Johnston 1607,168,18
President,,Hillary Clinton,D,Johnston 1608,579,19
President,,Hillary Clinton,D,Johnston 1609,429,54
President,,Hillary Clinton,D,Johnston 1610,692,41
President,,Hillary Clinton,D,Johnston 1611,391,22
President,,Hillary Clinton,D,Johnston 1612,363,30
President,,Hillary Clinton,D,Johnston 1613,389,21
President,,Hillary Clinton,D,Johnston Limited,0,0
President,,Hillary Clinton,D,Johnston Presidential,91,2
President,,Hillary Clinton,D,Lincoln 1701,766,89
President,,Hillary Clinton,D,Lincoln 1702,441,35
President,,Hillary Clinton,D,Lincoln 1703,559,36
President,,Hillary Clinton,D,Lincoln 1704,799,63
President,,Hillary Clinton,D,Lincoln 1705,572,36
President,,Hillary Clinton,D,Lincoln 1706,186,19
President,,Hillary Clinton,D,Lincoln 1707,178,10
President,,Hillary Clinton,D,Lincoln 1708,802,129
President,,Hillary Clinton,D,Lincoln 1709,296,32
President,,Hillary Clinton,D,Lincoln 1710,305,20
President,,Hillary Clinton,D,Lincoln 1711,332,22
President,,Hillary Clinton,D,Lincoln Limited,1,0
President,,Hillary Clinton,D,Lincoln Presidential,42,0
President,,Hillary Clinton,D,Little Compton 1801,1156,157
President,,Hillary Clinton,D,Little Compton Limited,0,0
President,,Hillary Clinton,D,Little Compton Presidential,9,0
President,,Hillary Clinton,D,Middletown 1901,699,96
President,,Hillary Clinton,D,Middletown 1902,851,145
President,,Hillary Clinton,D,Middletown 1903,797,118
President,,Hillary Clinton,D,Middletown 1904,1067,156
President,,Hillary Clinton,D,Middletown 1905,717,112
President,,Hillary Clinton,D,Middletown Limited,1,0
President,,Hillary Clinton,D,Middletown Presidential,116,21
President,,Hillary Clinton,D,Narragansett 2001,115,18
President,,Hillary Clinton,D,Narragansett 2002,1042,109
President,,Hillary Clinton,D,Narragansett 2003,1040,110
President,,Hillary Clinton,D,Narragansett 2004,1027,132
President,,Hillary Clinton,D,Narragansett 2005,932,122
President,,Hillary Clinton,D,Narragansett Limited,0,0
President,,Hillary Clinton,D,Narragansett Presidential,58,2
President,,Hillary Clinton,D,Newport 2101,702,87
President,,Hillary Clinton,D,Newport 2102,1402,116
President,,Hillary Clinton,D,Newport 2103,454,52
President,,Hillary Clinton,D,Newport 2104,337,42
President,,Hillary Clinton,D,Newport 2105,863,130
President,,Hillary Clinton,D,Newport 2106,983,184
President,,Hillary Clinton,D,Newport 2107,875,113
President,,Hillary Clinton,D,Newport 2108,514,87
President,,Hillary Clinton,D,Newport Limited,8,0
President,,Hillary Clinton,D,Newport Presidential,149,4
President,,Hillary Clinton,D,New Shoreham 2201,605,125
President,,Hillary Clinton,D,New Shoreham Limited,0,0
President,,Hillary Clinton,D,New Shoreham Presidential,4,2
President,,Hillary Clinton,D,North Kingstown 2301,638,83
President,,Hillary Clinton,D,North Kingstown 2302,871,93
President,,Hillary Clinton,D,North Kingstown 2303,910,100
President,,Hillary Clinton,D,North Kingstown 2304,946,117
President,,Hillary Clinton,D,North Kingstown 2305,534,43
President,,Hillary Clinton,D,North Kingstown 2306,534,60
President,,Hillary Clinton,D,North Kingstown 2307,1153,147
President,,Hillary Clinton,D,North Kingstown 2308,1053,152
President,,Hillary Clinton,D,North Kingstown 2309,1081,120
President,,Hillary Clinton,D,North Kingstown Limited,0,0
President,,Hillary Clinton,D,North Kingstown Presidential,73,5
President,,Hillary Clinton,D,North Providence 2401,385,16
President,,Hillary Clinton,D,North Providence 2402,594,42
President,,Hillary Clinton,D,North Providence 2403,528,41
President,,Hillary Clinton,D,North Providence 2404,285,19
President,,Hillary Clinton,D,North Providence 2405,434,38
President,,Hillary Clinton,D,North Providence 2406,594,31
President,,Hillary Clinton,D,North Providence 2407,582,27
President,,Hillary Clinton,D,North Providence 2408,519,28
President,,Hillary Clinton,D,North Providence 2409,281,18
President,,Hillary Clinton,D,North Providence 2410,430,29
President,,Hillary Clinton,D,North Providence 2411,526,38
President,,Hillary Clinton,D,North Providence 2412,575,21
President,,Hillary Clinton,D,North Providence 2413,321,25
President,,Hillary Clinton,D,North Providence 2414,310,12
President,,Hillary Clinton,D,North Providence 2415,455,26
President,,Hillary Clinton,D,North Providence 2416,816,52
President,,Hillary Clinton,D,North Providence Limited,2,0
President,,Hillary Clinton,D,North Providence Presidential,123,19
President,,Hillary Clinton,D,North Smithfield 2501,557,23
President,,Hillary Clinton,D,North Smithfield 2502,574,38
President,,Hillary Clinton,D,North Smithfield 2503,555,24
President,,Hillary Clinton,D,North Smithfield 2504,565,30
President,,Hillary Clinton,D,North Smithfield 2505,295,47
President,,Hillary Clinton,D,North Smithfield Limited,0,0
President,,Hillary Clinton,D,North Smithfield Presidential,24,1
President,,Hillary Clinton,D,Pawtucket 2601,230,12
President,,Hillary Clinton,D,Pawtucket 2602,576,42
President,,Hillary Clinton,D,Pawtucket 2603,848,36
President,,Hillary Clinton,D,Pawtucket 2604,466,17
President,,Hillary Clinton,D,Pawtucket 2605,450,17
President,,Hillary Clinton,D,Pawtucket 2606,496,34
President,,Hillary Clinton,D,Pawtucket 2607,1268,102
President,,Hillary Clinton,D,Pawtucket 2608,1063,58
President,,Hillary Clinton,D,Pawtucket 2609,135,10
President,,Hillary Clinton,D,Pawtucket 2610,134,10
President,,Hillary Clinton,D,Pawtucket 2611,490,40
President,,Hillary Clinton,D,Pawtucket 2612,530,17
President,,Hillary Clinton,D,Pawtucket 2613,825,57
President,,Hillary Clinton,D,Pawtucket 2614,771,30
President,,Hillary Clinton,D,Pawtucket 2615,283,14
President,,Hillary Clinton,D,Pawtucket 2616,99,3
President,,Hillary Clinton,D,Pawtucket 2617,195,26
President,,Hillary Clinton,D,Pawtucket 2618,871,68
President,,Hillary Clinton,D,Pawtucket 2619,470,27
President,,Hillary Clinton,D,Pawtucket 2620,886,55
President,,Hillary Clinton,D,Pawtucket 2621,234,21
President,,Hillary Clinton,D,Pawtucket 2622,166,8
President,,Hillary Clinton,D,Pawtucket 2623,236,7
President,,Hillary Clinton,D,Pawtucket 2624,242,24
President,,Hillary Clinton,D,Pawtucket 2625,272,25
President,,Hillary Clinton,D,Pawtucket 2626,147,4
President,,Hillary Clinton,D,Pawtucket 2627,610,52
President,,Hillary Clinton,D,Pawtucket 2628,705,60
President,,Hillary Clinton,D,Pawtucket 2629,922,55
President,,Hillary Clinton,D,Pawtucket 2630,83,6
President,,Hillary Clinton,D,Pawtucket 2631,484,38
President,,Hillary Clinton,D,Pawtucket Limited,4,0
President,,Hillary Clinton,D,Pawtucket Presidential,383,39
President,,Hillary Clinton,D,Portsmouth 2701,52,10
President,,Hillary Clinton,D,Portsmouth 2702,138,20
President,,Hillary Clinton,D,Portsmouth 2703,795,70
President,,Hillary Clinton,D,Portsmouth 2704,1048,157
President,,Hillary Clinton,D,Portsmouth 2705,345,89
President,,Hillary Clinton,D,Portsmouth 2706,345,71
President,,Hillary Clinton,D,Portsmouth 2707,1054,198
President,,Hillary Clinton,D,Portsmouth 2708,1104,205
President,,Hillary Clinton,D,Portsmouth Limited,2,0
President,,Hillary Clinton,D,Portsmouth Presidential,62,9
President,,Hillary Clinton,D,Providence 2801,134,3
President,,Hillary Clinton,D,Providence 2802,197,22
President,,Hillary Clinton,D,Providence 2803,1184,128
President,,Hillary Clinton,D,Providence 2804,525,41
President,,Hillary Clinton,D,Providence 2805,1564,173
President,,Hillary Clinton,D,Providence 2806,105,8
President,,Hillary Clinton,D,Providence 2807,3,1
President,,Hillary Clinton,D,Providence 2808,1027,122
President,,Hillary Clinton,D,Providence 2809,1218,97
President,,Hillary Clinton,D,Providence 2810,56,7
President,,Hillary Clinton,D,Providence 2811,932,69
President,,Hillary Clinton,D,Providence 2812,757,17
President,,Hillary Clinton,D,Providence 2813,593,6
President,,Hillary Clinton,D,Providence 2814,410,27
President,,Hillary Clinton,D,Providence 2815,803,89
President,,Hillary Clinton,D,Providence 2816,1699,162
President,,Hillary Clinton,D,Providence 2817,1654,156
President,,Hillary Clinton,D,Providence 2818,1009,95
President,,Hillary Clinton,D,Providence 2819,959,112
President,,Hillary Clinton,D,Providence 2820,138,30
President,,Hillary Clinton,D,Providence 2821,788,87
President,,Hillary Clinton,D,Providence 2822,210,8
President,,Hillary Clinton,D,Providence 2823,1139,86
President,,Hillary Clinton,D,Providence 2824,1278,95
President,,Hillary Clinton,D,Providence 2825,189,12
President,,Hillary Clinton,D,Providence 2826,1082,85
President,,Hillary Clinton,D,Providence 2827,1158,40
President,,Hillary Clinton,D,Providence 2828,725,38
President,,Hillary Clinton,D,Providence 2829,810,34
President,,Hillary Clinton,D,Providence 2830,62,1
President,,Hillary Clinton,D,Providence 2831,819,23
President,,Hillary Clinton,D,Providence 2832,1008,25
President,,Hillary Clinton,D,Providence 2833,522,23
President,,Hillary Clinton,D,Providence 2834,239,7
President,,Hillary Clinton,D,Providence 2835,164,28
President,,Hillary Clinton,D,Providence 2836,9,0
President,,Hillary Clinton,D,Providence 2837,386,31
President,,Hillary Clinton,D,Providence 2838,226,26
President,,Hillary Clinton,D,Providence 2839,420,38
President,,Hillary Clinton,D,Providence 2840,372,27
President,,Hillary Clinton,D,Providence 2841,274,7
President,,Hillary Clinton,D,Providence 2842,162,8
